DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
"2023-12-16","2023-12-16","2023-12-16T12:00:00","2023-12-16T12:30:00",4230,942,5172
"2023-12-16","2023-12-16","2023-12-16T12:30:00","2023-12-16T13:00:00",4252,947,5199
"2023-12-16","2023-12-16","2023-12-16T13:00:00","2023-12-16T13:30:00",4207,930,5137
"2023-12-16","2023-12-16","2023-12-16T13:30:00","2023-12-16T14:00:00",4222,924,5146
"2023-12-16","2023-12-16","2023-12-16T14:00:00","2023-12-16T14:30:00",4186,911,5097
"2023-12-16","2023-12-16","2023-12-16T14:30:00","2023-12-16T15:00:00",4185,901,5086
"2023-12-16","2023-12-16","2023-12-16T15:00:00","2023-12-16T15:30:00",4220,906,5126
"2023-12-16","2023-12-16","2023-12-16T15:30:00","2023-12-16T16:00:00",4259,925,5184
"2023-12-16","2023-12-16","2023-12-16T16:00:00","2023-12-16T16:30:00",4324,953,5277
"2023-12-16","2023-12-16","2023-12-16T16:30:00","2023-12-16T17:00:00",4485,1016,5501
"2023-12-16","2023-12-16","2023-12-16T17:00:00","2023-12-16T17:30:00",4626,1071,5697
"2023-12-16","2023-12-16","2023-12-16T17:30:00","2023-12-16T18:00:00",4699,1100,5799
"2023-12-16","2023-12-16","2023-12-16T18:00:00","2023-12-16T18:30:00",4657,1086,5743
"2023-12-16","2023-12-16","2023-12-16T18:30:00","2023-12-16T19:00:00",4618,1050,5668
"2023-12-16","2023-12-16","2023-12-16T19:00:00","2023-12-16T19:30:00",4466,1011,5477
"2023-12-16","2023-12-16","2023-12-16T19:30:00","2023-12-16T20:00:00",4388,968,5356
"2023-12-16","2023-12-16","2023-12-16T20:00:00","2023-12-16T20:30:00",4293,948,5241
"2023-12-16","2023-12-16","2023-12-16T20:30:00","2023-12-16T21:00:00",4211,918,5129
"2023-12-16","2023-12-16","2023-12-16T21:00:00","2023-12-16T21:30:00",4117,894,5011
"2023-12-16","2023-12-16","2023-12-16T21:30:00","2023-12-16T22:00:00",4017,863,4880
"2023-12-16","2023-12-16","2023-12-16T22:00:00","2023-12-16T22:30:00",3889,829,4718
"2023-12-16","2023-12-16","2023-12-16T22:30:00","2023-12-16T23:00:00",3778,785,4563
"2023-12-16","2023-12-17","2023-12-16T23:00:00","2023-12-16T23:30:00",3735,745,4480
"2023-12-16","2023-12-17","2023-12-16T23:30:00","2023-12-17T00:00:00",3715,716,4431
"2023-12-17","2023-12-17","2023-12-17T00:00:00","2023-12-17T00:30:00",3665,526,4191
"2023-12-17","2023-12-17","2023-12-17T00:30:00","2023-12-17T01:00:00",3593,502,4095
"2023-12-17","2023-12-17","2023-12-17T01:00:00","2023-12-17T01:30:00",3489,494,3983
"2023-12-17","2023-12-17","2023-12-17T01:30:00","2023-12-17T02:00:00",3466,512,3978
"2023-12-17","2023-12-17","2023-12-17T02:00:00","2023-12-17T02:30:00",3352,488,3840
"2023-12-17","2023-12-17","2023-12-17T02:30:00","2023-12-17T03:00:00",3347,480,3827
"2023-12-17","2023-12-17","2023-12-17T03:00:00","2023-12-17T03:30:00",3307,474,3781
"2023-12-17","2023-12-17","2023-12-17T03:30:00","2023-12-17T04:00:00",3287,475,3762
"2023-12-17","2023-12-17","2023-12-17T04:00:00","2023-12-17T04:30:00",3234,460,3694
"2023-12-17","2023-12-17","2023-12-17T04:30:00","2023-12-17T05:00:00",3221,472,3693
"2023-12-17","2023-12-17","2023-12-17T05:00:00","2023-12-17T05:30:00",3180,467,3647
"2023-12-17","2023-12-17","2023-12-17T05:30:00","2023-12-17T06:00:00",3199,463,3662
"2023-12-17","2023-12-17","2023-12-17T06:00:00","2023-12-17T06:30:00",3269,474,3743
"2023-12-17","2023-12-17","2023-12-17T06:30:00","2023-12-17T07:00:00",3295,505,3800
"2023-12-17","2023-12-17","2023-12-17T07:00:00","2023-12-17T07:30:00",3324,520,3844
"2023-12-17","2023-12-17","2023-12-17T07:30:00","2023-12-17T08:00:00",3388,568,3956
"2023-12-17","2023-12-17","2023-12-17T08:00:00","2023-12-17T08:30:00",3497,608,4105
"2023-12-17","2023-12-17","2023-12-17T08:30:00","2023-12-17T09:00:00",3553,642,4195
"2023-12-17","2023-12-17","2023-12-17T09:00:00","2023-12-17T09:30:00",3678,689,4367
"2023-12-17","2023-12-17","2023-12-17T09:30:00","2023-12-17T10:00:00",3835,737,4572
"2023-12-17","2023-12-17","2023-12-17T10:00:00","2023-12-17T10:30:00",3925,784,4709
"2023-12-17","2023-12-17","2023-12-17T10:30:00","2023-12-17T11:00:00",4050,839,4889
"2023-12-17","2023-12-17","2023-12-17T11:00:00","2023-12-17T11:30:00",4068,886,4954
"2023-12-17","2023-12-17","2023-12-17T11:30:00","2023-12-17T12:00:00",4093,903,4996
"2023-12-17","2023-12-17","2023-12-17T12:00:00","2023-12-17T12:30:00",4137,932,5069
"2023-12-17","2023-12-17","2023-12-17T12:30:00","2023-12-17T13:00:00",4187,948,5135
"2023-12-17","2023-12-17","2023-12-17T13:00:00","2023-12-17T13:30:00",4210,945,5155
"2023-12-17","2023-12-17","2023-12-17T13:30:00","2023-12-17T14:00:00",4231,930,5161
"2023-12-17","2023-12-17","2023-12-17T14:00:00","2023-12-17T14:30:00",4203,915,5118
"2023-12-17","2023-12-17","2023-12-17T14:30:00","2023-12-17T15:00:00",4217,921,5138
"2023-12-17","2023-12-17","2023-12-17T15:00:00","2023-12-17T15:30:00",4251,929,5180
"2023-12-17","2023-12-17","2023-12-17T15:30:00","2023-12-17T16:00:00",4274,961,5235
"2023-12-17","2023-12-17","2023-12-17T16:00:00","2023-12-17T16:30:00",4350,999,5349
"2023-12-17","2023-12-17","2023-12-17T16:30:00","2023-12-17T17:00:00",4539,1066,5605
"2023-12-17","2023-12-17","2023-12-17T17:00:00","2023-12-17T17:30:00",4669,1112,5781
"2023-12-17","2023-12-17","2023-12-17T17:30:00","2023-12-17T18:00:00",4743,1130,5873
"2023-12-17","2023-12-17","2023-12-17T18:00:00","2023-12-17T18:30:00",4750,1110,5860
"2023-12-17","2023-12-17","2023-12-17T18:30:00","2023-12-17T19:00:00",4686,1077,5763
"2023-12-17","2023-12-17","2023-12-17T19:00:00","2023-12-17T19:30:00",4602,1037,5639
"2023-12-17","2023-12-17","2023-12-17T19:30:00","2023-12-17T20:00:00",4532,995,5527
"2023-12-17","2023-12-17","2023-12-17T20:00:00","2023-12-17T20:30:00",4438,955,5393
"2023-12-17","2023-12-17","2023-12-17T20:30:00","2023-12-17T21:00:00",4353,911,5264
"2023-12-17","2023-12-17","2023-12-17T21:00:00","2023-12-17T21:30:00",4256,877,5133
"2023-12-17","2023-12-17","2023-12-17T21:30:00","2023-12-17T22:00:00",4104,828,4932
"2023-12-17","2023-12-17","2023-12-17T22:00:00","2023-12-17T22:30:00",3940,785,4725
"2023-12-17","2023-12-17","2023-12-17T22:30:00","2023-12-17T23:00:00",3819,740,4559
"2023-12-17","2023-12-18","2023-12-17T23:00:00","2023-12-17T23:30:00",3710,685,4395
"2023-12-17","2023-12-18","2023-12-17T23:30:00","2023-12-18T00:00:00",3669,632,4301
"2023-12-18","2023-12-18","2023-12-18T00:00:00","2023-12-18T00:30:00",3453,629,4082
"2023-12-18","2023-12-18","2023-12-18T00:30:00","2023-12-18T01:00:00",3376,596,3972
"2023-12-18","2023-12-18","2023-12-18T01:00:00","2023-12-18T01:30:00",3296,571,3867
"2023-12-18","2023-12-18","2023-12-18T01:30:00","2023-12-18T02:00:00",3224,587,3811
"2023-12-18","2023-12-18","2023-12-18T02:00:00","2023-12-18T02:30:00",3172,575,3747
"2023-12-18","2023-12-18","2023-12-18T02:30:00","2023-12-18T03:00:00",3170,566,3736
"2023-12-18","2023-12-18","2023-12-18T03:00:00","2023-12-18T03:30:00",3153,542,3695
"2023-12-18","2023-12-18","2023-12-18T03:30:00","2023-12-18T04:00:00",3133,530,3663
"2023-12-18","2023-12-18","2023-12-18T04:00:00","2023-12-18T04:30:00",3120,531,3651
"2023-12-18","2023-12-18","2023-12-18T04:30:00","2023-12-18T05:00:00",3125,536,3661
"2023-12-18","2023-12-18","2023-12-18T05:00:00","2023-12-18T05:30:00",3134,530,3664
"2023-12-18","2023-12-18","2023-12-18T05:30:00","2023-12-18T06:00:00",3234,552,3786
"2023-12-18","2023-12-18","2023-12-18T06:00:00","2023-12-18T06:30:00",3362,611,3973
"2023-12-18","2023-12-18","2023-12-18T06:30:00","2023-12-18T07:00:00",3604,703,4307
"2023-12-18","2023-12-18","2023-12-18T07:00:00","2023-12-18T07:30:00",3889,807,4696
"2023-12-18","2023-12-18","2023-12-18T07:30:00","2023-12-18T08:00:00",4272,944,5216
"2023-12-18","2023-12-18","2023-12-18T08:00:00","2023-12-18T08:30:00",4482,1034,5516
"2023-12-18","2023-12-18","2023-12-18T08:30:00","2023-12-18T09:00:00",4518,1055,5573
"2023-12-18","2023-12-18","2023-12-18T09:00:00","2023-12-18T09:30:00",4584,1070,5654
"2023-12-18","2023-12-18","2023-12-18T09:30:00","2023-12-18T10:00:00",4653,1096,5749
"2023-12-18","2023-12-18","2023-12-18T10:00:00","2023-12-18T10:30:00",4666,1104,5770
"2023-12-18","2023-12-18","2023-12-18T10:30:00","2023-12-18T11:00:00",4622,1099,5721
"2023-12-18","2023-12-18","2023-12-18T11:00:00","2023-12-18T11:30:00",4614,1116,5730
"2023-12-18","2023-12-18","2023-12-18T11:30:00","2023-12-18T12:00:00",4596,1118,5714
"2023-12-18","2023-12-18","2023-12-18T12:00:00","2023-12-18T12:30:00",4575,1106,5681
"2023-12-18","2023-12-18","2023-12-18T12:30:00","2023-12-18T13:00:00",4599,1100,5699
"2023-12-18","2023-12-18","2023-12-18T13:00:00","2023-12-18T13:30:00",4616,1087,5703
"2023-12-18","2023-12-18","2023-12-18T13:30:00","2023-12-18T14:00:00",4555,1076,5631
"2023-12-18","2023-12-18","2023-12-18T14:00:00","2023-12-18T14:30:00",4577,1066,5643
"2023-12-18","2023-12-18","2023-12-18T14:30:00","2023-12-18T15:00:00",4610,1066,5676
"2023-12-18","2023-12-18","2023-12-18T15:00:00","2023-12-18T15:30:00",4664,1062,5726
"2023-12-18","2023-12-18","2023-12-18T15:30:00","2023-12-18T16:00:00",4746,1092,5838
"2023-12-18","2023-12-18","2023-12-18T16:00:00","2023-12-18T16:30:00",4821,1147,5968
"2023-12-18","2023-12-18","2023-12-18T16:30:00","2023-12-18T17:00:00",5015,1218,6233
"2023-12-18","2023-12-18","2023-12-18T17:00:00","2023-12-18T17:30:00",5120,1270,6390
"2023-12-18","2023-12-18","2023-12-18T17:30:00","2023-12-18T18:00:00",5160,1250,6410
"2023-12-18","2023-12-18","2023-12-18T18:00:00","2023-12-18T18:30:00",5114,1202,6316
"2023-12-18","2023-12-18","2023-12-18T18:30:00","2023-12-18T19:00:00",5077,1145,6222
"2023-12-18","2023-12-18","2023-12-18T19:00:00","2023-12-18T19:30:00",4971,1108,6079
"2023-12-18","2023-12-18","2023-12-18T19:30:00","2023-12-18T20:00:00",4854,1074,5928
"2023-12-18","2023-12-18","2023-12-18T20:00:00","2023-12-18T20:30:00",4761,1036,5797
"2023-12-18","2023-12-18","2023-12-18T20:30:00","2023-12-18T21:00:00",4654,990,5644
"2023-12-18","2023-12-18","2023-12-18T21:00:00","2023-12-18T21:30:00",4527,946,5473
"2023-12-18","2023-12-18","2023-12-18T21:30:00","2023-12-18T22:00:00",4411,878,5289
"2023-12-18","2023-12-18","2023-12-18T22:00:00","2023-12-18T22:30:00",4186,790,4976
"2023-12-18","2023-12-18","2023-12-18T22:30:00","2023-12-18T23:00:00",4002,736,4738
"2023-12-18","2023-12-19","2023-12-18T23:00:00","2023-12-18T23:30:00",3833,664,4497
"2023-12-18","2023-12-19","2023-12-18T23:30:00","2023-12-19T00:00:00",3786,591,4377
"2023-12-19","2023-12-19","2023-12-19T00:00:00","2023-12-19T00:30:00",3636,661,4297
"2023-12-19","2023-12-19","2023-12-19T00:30:00","2023-12-19T01:00:00",3568,626,4194
"2023-12-19","2023-12-19","2023-12-19T01:00:00","2023-12-19T01:30:00",3450,610,4060
"2023-12-19","2023-12-19","2023-12-19T01:30:00","2023-12-19T02:00:00",3399,639,4038
"2023-12-19","2023-12-19","2023-12-19T02:00:00","2023-12-19T02:30:00",3346,621,3967
"2023-12-19","2023-12-19","2023-12-19T02:30:00","2023-12-19T03:00:00",3358,614,3972
"2023-12-19","2023-12-19","2023-12-19T03:00:00","2023-12-19T03:30:00",3308,607,3915
"2023-12-19","2023-12-19","2023-12-19T03:30:00","2023-12-19T04:00:00",3294,605,3899
"2023-12-19","2023-12-19","2023-12-19T04:00:00","2023-12-19T04:30:00",3264,602,3866
"2023-12-19","2023-12-19","2023-12-19T04:30:00","2023-12-19T05:00:00",3250,600,3850
"2023-12-19","2023-12-19","2023-12-19T05:00:00","2023-12-19T05:30:00",3274,614,3888
"2023-12-19","2023-12-19","2023-12-19T05:30:00","2023-12-19T06:00:00",3344,645,3989
"2023-12-19","2023-12-19","2023-12-19T06:00:00","2023-12-19T06:30:00",3492,698,4190
"2023-12-19","2023-12-19","2023-12-19T06:30:00","2023-12-19T07:00:00",3728,788,4516
"2023-12-19","2023-12-19","2023-12-19T07:00:00","2023-12-19T07:30:00",4019,890,4909
"2023-12-19","2023-12-19","2023-12-19T07:30:00","2023-12-19T08:00:00",4387,1012,5399
"2023-12-19","2023-12-19","2023-12-19T08:00:00","2023-12-19T08:30:00",4596,1104,5700
"2023-12-19","2023-12-19","2023-12-19T08:30:00","2023-12-19T09:00:00",4629,1128,5757
"2023-12-19","2023-12-19","2023-12-19T09:00:00","2023-12-19T09:30:00",4662,1139,5801
"2023-12-19","2023-12-19","2023-12-19T09:30:00","2023-12-19T10:00:00",4721,1164,5885
"2023-12-19","2023-12-19","2023-12-19T10:00:00","2023-12-19T10:30:00",4695,1163,5858
"2023-12-19","2023-12-19","2023-12-19T10:30:00","2023-12-19T11:00:00",4687,1161,5848
"2023-12-19","2023-12-19","2023-12-19T11:00:00","2023-12-19T11:30:00",4700,1162,5862
"2023-12-19","2023-12-19","2023-12-19T11:30:00","2023-12-19T12:00:00",4680,1155,5835
"2023-12-19","2023-12-19","2023-12-19T12:00:00","2023-12-19T12:30:00",4677,1147,5824
"2023-12-19","2023-12-19","2023-12-19T12:30:00","2023-12-19T13:00:00",4691,1136,5827
"2023-12-19","2023-12-19","2023-12-19T13:00:00","2023-12-19T13:30:00",4969,1119,6088
"2023-12-19","2023-12-19","2023-12-19T13:30:00","2023-12-19T14:00:00",4637,1093,5730
"2023-12-19","2023-12-19","2023-12-19T14:00:00","2023-12-19T14:30:00",4627,1096,5723
"2023-12-19","2023-12-19","2023-12-19T14:30:00","2023-12-19T15:00:00",4613,1105,5718
"2023-12-19","2023-12-19","2023-12-19T15:00:00","2023-12-19T15:30:00",4665,1110,5775
"2023-12-19","2023-12-19","2023-12-19T15:30:00","2023-12-19T16:00:00",4700,1133,5833
"2023-12-19","2023-12-19","2023-12-19T16:00:00","2023-12-19T16:30:00",4798,1166,5964
"2023-12-19","2023-12-19","2023-12-19T16:30:00","2023-12-19T17:00:00",5006,1251,6257
"2023-12-19","2023-12-19","2023-12-19T17:00:00","2023-12-19T17:30:00",5128,1300,6428
"2023-12-19","2023-12-19","2023-12-19T17:30:00","2023-12-19T18:00:00",5200,1297,6497
"2023-12-19","2023-12-19","2023-12-19T18:00:00","2023-12-19T18:30:00",5177,1260,6437
"2023-12-19","2023-12-19","2023-12-19T18:30:00","2023-12-19T19:00:00",5055,1218,6273
"2023-12-19","2023-12-19","2023-12-19T19:00:00","2023-12-19T19:30:00",4918,1169,6087
"2023-12-19","2023-12-19","2023-12-19T19:30:00","2023-12-19T20:00:00",4823,1144,5967
"2023-12-19","2023-12-19","2023-12-19T20:00:00","2023-12-19T20:30:00",4726,1111,5837
"2023-12-19","2023-12-19","2023-12-19T20:30:00","2023-12-19T21:00:00",4631,1085,5716
"2023-12-19","2023-12-19","2023-12-19T21:00:00","2023-12-19T21:30:00",4567,1044,5611
"2023-12-19","2023-12-19","2023-12-19T21:30:00","2023-12-19T22:00:00",4385,994,5379
"2023-12-19","2023-12-19","2023-12-19T22:00:00","2023-12-19T22:30:00",4192,926,5118
"2023-12-19","2023-12-19","2023-12-19T22:30:00","2023-12-19T23:00:00",3999,872,4871
"2023-12-19","2023-12-20","2023-12-19T23:00:00","2023-12-19T23:30:00",3798,799,4597
"2023-12-19","2023-12-20","2023-12-19T23:30:00","2023-12-20T00:00:00",3796,743,4539
"2023-12-20","2023-12-20","2023-12-20T00:00:00","2023-12-20T00:30:00",3647,604,4251
"2023-12-20","2023-12-20","2023-12-20T00:30:00","2023-12-20T01:00:00",3575,578,4153
"2023-12-20","2023-12-20","2023-12-20T01:00:00","2023-12-20T01:30:00",3453,549,4002
"2023-12-20","2023-12-20","2023-12-20T01:30:00","2023-12-20T02:00:00",3411,567,3978
"2023-12-20","2023-12-20","2023-12-20T02:00:00","2023-12-20T02:30:00",3354,561,3915
"2023-12-20","2023-12-20","2023-12-20T02:30:00","2023-12-20T03:00:00",3404,554,3958
"2023-12-20","2023-12-20","2023-12-20T03:00:00","2023-12-20T03:30:00",3337,547,3884
"2023-12-20","2023-12-20","2023-12-20T03:30:00","2023-12-20T04:00:00",3300,530,3830
"2023-12-20","2023-12-20","2023-12-20T04:00:00","2023-12-20T04:30:00",3286,536,3822
"2023-12-20","2023-12-20","2023-12-20T04:30:00","2023-12-20T05:00:00",3240,542,3782
"2023-12-20","2023-12-20","2023-12-20T05:00:00","2023-12-20T05:30:00",3278,550,3828
"2023-12-20","2023-12-20","2023-12-20T05:30:00","2023-12-20T06:00:00",3309,568,3877
"2023-12-20","2023-12-20","2023-12-20T06:00:00","2023-12-20T06:30:00",3465,618,4083
"2023-12-20","2023-12-20","2023-12-20T06:30:00","2023-12-20T07:00:00",3713,696,4409
"2023-12-20","2023-12-20","2023-12-20T07:00:00","2023-12-20T07:30:00",3961,802,4763
"2023-12-20","2023-12-20","2023-12-20T07:30:00","2023-12-20T08:00:00",4316,923,5239
"2023-12-20","2023-12-20","2023-12-20T08:00:00","2023-12-20T08:30:00",4508,1011,5519
"2023-12-20","2023-12-20","2023-12-20T08:30:00","2023-12-20T09:00:00",4529,1046,5575
"2023-12-20","2023-12-20","2023-12-20T09:00:00","2023-12-20T09:30:00",4572,1071,5643
"2023-12-20","2023-12-20","2023-12-20T09:30:00","2023-12-20T10:00:00",4624,1097,5721
"2023-12-20","2023-12-20","2023-12-20T10:00:00","2023-12-20T10:30:00",4629,1103,5732
"2023-12-20","2023-12-20","2023-12-20T10:30:00","2023-12-20T11:00:00",4607,1102,5709
"2023-12-20","2023-12-20","2023-12-20T11:00:00","2023-12-20T11:30:00",4636,1087,5723
"2023-12-20","2023-12-20","2023-12-20T11:30:00","2023-12-20T12:00:00",4621,1095,5716
"2023-12-20","2023-12-20","2023-12-20T12:00:00","2023-12-20T12:30:00",4632,1097,5729
"2023-12-20","2023-12-20","2023-12-20T12:30:00","2023-12-20T13:00:00",4636,1053,5689
"2023-12-20","2023-12-20","2023-12-20T13:00:00","2023-12-20T13:30:00",4644,1101,5745
"2023-12-20","2023-12-20","2023-12-20T13:30:00","2023-12-20T14:00:00",4565,1079,5644
"2023-12-20","2023-12-20","2023-12-20T14:00:00","2023-12-20T14:30:00",4562,1067,5629
"2023-12-20","2023-12-20","2023-12-20T14:30:00","2023-12-20T15:00:00",4566,1064,5630
"2023-12-20","2023-12-20","2023-12-20T15:00:00","2023-12-20T15:30:00",4594,1060,5654
"2023-12-20","2023-12-20","2023-12-20T15:30:00","2023-12-20T16:00:00",4650,1089,5739
"2023-12-20","2023-12-20","2023-12-20T16:00:00","2023-12-20T16:30:00",4709,1134,5843
"2023-12-20","2023-12-20","2023-12-20T16:30:00","2023-12-20T17:00:00",4931,1220,6151
"2023-12-20","2023-12-20","2023-12-20T17:00:00","2023-12-20T17:30:00",5100,1276,6376
"2023-12-20","2023-12-20","2023-12-20T17:30:00","2023-12-20T18:00:00",5098,1280,6378
"2023-12-20","2023-12-20","2023-12-20T18:00:00","2023-12-20T18:30:00",5086,1247,6333
"2023-12-20","2023-12-20","2023-12-20T18:30:00","2023-12-20T19:00:00",4968,1193,6161
"2023-12-20","2023-12-20","2023-12-20T19:00:00","2023-12-20T19:30:00",4877,1151,6028
"2023-12-20","2023-12-20","2023-12-20T19:30:00","2023-12-20T20:00:00",4782,1123,5905
"2023-12-20","2023-12-20","2023-12-20T20:00:00","2023-12-20T20:30:00",4702,1086,5788
"2023-12-20","2023-12-20","2023-12-20T20:30:00","2023-12-20T21:00:00",4611,1042,5653
"2023-12-20","2023-12-20","2023-12-20T21:00:00","2023-12-20T21:30:00",4500,1008,5508
"2023-12-20","2023-12-20","2023-12-20T21:30:00","2023-12-20T22:00:00",4345,958,5303
"2023-12-20","2023-12-20","2023-12-20T22:00:00","2023-12-20T22:30:00",4203,905,5108
"2023-12-20","2023-12-20","2023-12-20T22:30:00","2023-12-20T23:00:00",4030,846,4876
"2023-12-20","2023-12-21","2023-12-20T23:00:00","2023-12-20T23:30:00",3891,790,4681
"2023-12-20","2023-12-21","2023-12-20T23:30:00","2023-12-21T00:00:00",3851,721,4572
"2023-12-21","2023-12-21","2023-12-21T00:00:00","2023-12-21T00:30:00",3676,574,4250
"2023-12-21","2023-12-21","2023-12-21T00:30:00","2023-12-21T01:00:00",3579,539,4118
"2023-12-21","2023-12-21","2023-12-21T01:00:00","2023-12-21T01:30:00",3468,518,3986
"2023-12-21","2023-12-21","2023-12-21T01:30:00","2023-12-21T02:00:00",3373,548,3921
"2023-12-21","2023-12-21","2023-12-21T02:00:00","2023-12-21T02:30:00",3319,518,3837
"2023-12-21","2023-12-21","2023-12-21T02:30:00","2023-12-21T03:00:00",3331,519,3850
"2023-12-21","2023-12-21","2023-12-21T03:00:00","2023-12-21T03:30:00",3265,509,3774
"2023-12-21","2023-12-21","2023-12-21T03:30:00","2023-12-21T04:00:00",3244,510,3754
"2023-12-21","2023-12-21","2023-12-21T04:00:00","2023-12-21T04:30:00",3235,500,3735
"2023-12-21","2023-12-21","2023-12-21T04:30:00","2023-12-21T05:00:00",3251,504,3755
"2023-12-21","2023-12-21","2023-12-21T05:00:00","2023-12-21T05:30:00",3238,519,3757
"2023-12-21","2023-12-21","2023-12-21T05:30:00","2023-12-21T06:00:00",3290,542,3832
"2023-12-21","2023-12-21","2023-12-21T06:00:00","2023-12-21T06:30:00",3413,580,3993
"2023-12-21","2023-12-21","2023-12-21T06:30:00","2023-12-21T07:00:00",3608,659,4267
"2023-12-21","2023-12-21","2023-12-21T07:00:00","2023-12-21T07:30:00",3847,751,4598
"2023-12-21","2023-12-21","2023-12-21T07:30:00","2023-12-21T08:00:00",4197,874,5071
"2023-12-21","2023-12-21","2023-12-21T08:00:00","2023-12-21T08:30:00",4384,965,5349
"2023-12-21","2023-12-21","2023-12-21T08:30:00","2023-12-21T09:00:00",4436,995,5431
"2023-12-21","2023-12-21","2023-12-21T09:00:00","2023-12-21T09:30:00",4503,1010,5513
"2023-12-21","2023-12-21","2023-12-21T09:30:00","2023-12-21T10:00:00",4535,1033,5568
"2023-12-21","2023-12-21","2023-12-21T10:00:00","2023-12-21T10:30:00",4563,1050,5613
"2023-12-21","2023-12-21","2023-12-21T10:30:00","2023-12-21T11:00:00",4556,1046,5602
"2023-12-21","2023-12-21","2023-12-21T11:00:00","2023-12-21T11:30:00",4576,1051,5627
"2023-12-21","2023-12-21","2023-12-21T11:30:00","2023-12-21T12:00:00",4564,1043,5607
"2023-12-21","2023-12-21","2023-12-21T12:00:00","2023-12-21T12:30:00",4588,1041,5629
"2023-12-21","2023-12-21","2023-12-21T12:30:00","2023-12-21T13:00:00",4611,1055,5666
"2023-12-21","2023-12-21","2023-12-21T13:00:00","2023-12-21T13:30:00",4594,1036,5630
"2023-12-21","2023-12-21","2023-12-21T13:30:00","2023-12-21T14:00:00",4547,992,5539
"2023-12-21","2023-12-21","2023-12-21T14:00:00","2023-12-21T14:30:00",4541,1001,5542
"2023-12-21","2023-12-21","2023-12-21T14:30:00","2023-12-21T15:00:00",4551,994,5545
"2023-12-21","2023-12-21","2023-12-21T15:00:00","2023-12-21T15:30:00",4591,996,5587
"2023-12-21","2023-12-21","2023-12-21T15:30:00","2023-12-21T16:00:00",4660,1017,5677
"2023-12-21","2023-12-21","2023-12-21T16:00:00","2023-12-21T16:30:00",4707,1050,5757
"2023-12-21","2023-12-21","2023-12-21T16:30:00","2023-12-21T17:00:00",4878,1126,6004
"2023-12-21","2023-12-21","2023-12-21T17:00:00","2023-12-21T17:30:00",5010,1186,6196
"2023-12-21","2023-12-21","2023-12-21T17:30:00","2023-12-21T18:00:00",5047,1200,6247
