TradeDate,StartTime,EndTime,TotalPN,NetInterconnectorSchedule,TSODemandForecast,TSORenewableForecast,CalculatedImbalance
"2023-12-17","2023-12-17T15:00:00","2023-12-17T15:30:00",514.6,443,5135,4081.333,96.067
"2023-12-17","2023-12-17T15:30:00","2023-12-17T16:00:00",567.2,520,5190,3938.61,164.19
"2023-12-17","2023-12-17T16:00:00","2023-12-17T16:30:00",876.6,522,5303,3928.979,-24.579
"2023-12-17","2023-12-17T16:30:00","2023-12-17T17:00:00",952.3,604,5557,3791.993,208.707
"2023-12-17","2023-12-17T17:00:00","2023-12-17T17:30:00",1235.91,601,5731,3822.389,71.701
"2023-12-17","2023-12-17T17:30:00","2023-12-17T18:00:00",1236.31,678,5823,3663.94,244.75
"2023-12-17","2023-12-17T18:00:00","2023-12-17T18:30:00",1236.51,758,5809,3597.642,216.848
"2023-12-17","2023-12-17T18:30:00","2023-12-17T19:00:00",1163.37,694,5717,3479.609,380.021
"2023-12-17","2023-12-17T19:00:00","2023-12-17T19:30:00",1094.23,830,5599,3353.482,321.288
"2023-12-17","2023-12-17T19:30:00","2023-12-17T20:00:00",998.78,830,5492,3251.014,412.206
"2023-12-17","2023-12-17T20:00:00","2023-12-17T20:30:00",1045.77,830,5363,3190.911,296.318
"2023-12-17","2023-12-17T20:30:00","2023-12-17T21:00:00",968.94,830,5238,3009.507,429.554
"2023-12-17","2023-12-17T21:00:00","2023-12-17T21:30:00",966.99,830,5112,2846.989,468.021
"2023-12-17","2023-12-17T21:30:00","2023-12-17T22:00:00",889.95,830,4916,2696.344,499.706
"2023-12-17","2023-12-17T22:00:00","2023-12-17T22:30:00",733.55,830,4714,2581.46,568.99
"2023-12-17","2023-12-17T22:30:00","2023-12-17T23:00:00",515.75,830,4552,2480.757,725.493
"2023-12-18","2023-12-17T23:00:00","2023-12-17T23:30:00",945.05,880,4391,2397.932,168.018
"2023-12-18","2023-12-17T23:30:00","2023-12-18T00:00:00",939.65,880,4301,2336.122,145.229
"2023-12-18","2023-12-18T00:00:00","2023-12-18T00:30:00",866.4,880,4067,2291.368,29.232
"2023-12-18","2023-12-18T00:30:00","2023-12-18T01:00:00",860.55,880,3947,2230.753,-24.303
"2023-12-18","2023-12-18T01:00:00","2023-12-18T01:30:00",787.65,880,3848,2261.462,-81.112
"2023-12-18","2023-12-18T01:30:00","2023-12-18T02:00:00",714.7,880,3811,2196.02,20.28
"2023-12-18","2023-12-18T02:00:00","2023-12-18T02:30:00",713.7,880,3737,2314.942,-171.642
"2023-12-18","2023-12-18T02:30:00","2023-12-18T03:00:00",713.05,880,3726,2225.136,-92.186
"2023-12-18","2023-12-18T03:00:00","2023-12-18T03:30:00",712.65,880,3701,2168.938,-60.588
"2023-12-18","2023-12-18T03:30:00","2023-12-18T04:00:00",733.15,880,3679,2134.167,-68.316
"2023-12-18","2023-12-18T04:00:00","2023-12-18T04:30:00",795.75,880,3662,2081.805,-95.555
"2023-12-18","2023-12-18T04:30:00","2023-12-18T05:00:00",898.2,880,3665,2061.159,-174.359
"2023-12-18","2023-12-18T05:00:00","2023-12-18T05:30:00",898.972,781,3690,1966.728,43.3
"2023-12-18","2023-12-18T05:30:00","2023-12-18T06:00:00",1134.45,640,3828,1990.476,63.074
"2023-12-18","2023-12-18T06:00:00","2023-12-18T06:30:00",1317.911,732,4020,1936.812,33.277
"2023-12-18","2023-12-18T06:30:00","2023-12-18T07:00:00",1743.609,609,4370,1933.051,84.34
"2023-12-18","2023-12-18T07:00:00","2023-12-18T07:30:00",2586.3,535,4778,1925.17,-268.47
"2023-12-18","2023-12-18T07:30:00","2023-12-18T08:00:00",2604.65,484,5306,1880.921,336.43
"2023-12-18","2023-12-18T08:00:00","2023-12-18T08:30:00",3152.77,376,5625,1903.756,192.474
"2023-12-18","2023-12-18T08:30:00","2023-12-18T09:00:00",3155.6,415,5769,1879.493,318.907
"2023-12-18","2023-12-18T09:00:00","2023-12-18T09:30:00",3156.45,562,5812,1863.081,230.469
"2023-12-18","2023-12-18T09:30:00","2023-12-18T10:00:00",3152.9,786,5903,1861.662,102.438
"2023-12-18","2023-12-18T10:00:00","2023-12-18T10:30:00",3147.1,768,5881,1878.591,87.31
"2023-12-18","2023-12-18T10:30:00","2023-12-18T11:00:00",3145.85,752,5867,1889.23,79.92
"2023-12-18","2023-12-18T11:00:00","2023-12-18T11:30:00",3151.7,872,5885,1985.156,-123.856
"2023-12-18","2023-12-18T11:30:00","2023-12-18T12:00:00",3142.3,952,5851,1939.97,-183.27
"2023-12-18","2023-12-18T12:00:00","2023-12-18T12:30:00",3140.45,893,5839,1937.644,-132.094
"2023-12-18","2023-12-18T12:30:00","2023-12-18T13:00:00",3221.3,872,5840,1905.811,-159.111
"2023-12-18","2023-12-18T13:00:00","2023-12-18T13:30:00",3190.2,908,5834,1911.555,-175.754
"2023-12-18","2023-12-18T13:30:00","2023-12-18T14:00:00",3156.05,910,5734,1877.042,-209.092
"2023-12-18","2023-12-18T14:00:00","2023-12-18T14:30:00",3263.55,907,5719,1863.164,-314.714
"2023-12-18","2023-12-18T14:30:00","2023-12-18T15:00:00",3327.15,910,5754,1780.117,-263.267
"2023-12-18","2023-12-18T15:00:00","2023-12-18T15:30:00",3743.739,774,5816,1786.142,-487.88
"2023-12-18","2023-12-18T15:30:00","2023-12-18T16:00:00",3788.05,592,5925,1652.53,-107.58
"2023-12-18","2023-12-18T16:00:00","2023-12-18T16:30:00",3965.81,805,6040,1540.391,-271.201
"2023-12-18","2023-12-18T16:30:00","2023-12-18T17:00:00",3992.31,980,6336,1428.132,-64.442
"2023-12-18","2023-12-18T17:00:00","2023-12-18T17:30:00",4143.79,980,6500,1359.549,16.661
"2023-12-18","2023-12-18T17:30:00","2023-12-18T18:00:00",4152.49,980,6536,1261.304,142.207
"2023-12-18","2023-12-18T18:00:00","2023-12-18T18:30:00",4216.86,980,6316,1206.648,-87.508
"2023-12-18","2023-12-18T18:30:00","2023-12-18T19:00:00",3982.56,980,6222,1116.254,143.186
"2023-12-18","2023-12-18T19:00:00","2023-12-18T19:30:00",3987.709,980,6079,1012.986,98.304
"2023-12-18","2023-12-18T19:30:00","2023-12-18T20:00:00",3898.92,980,5928,918.756,130.324
"2023-12-18","2023-12-18T20:00:00","2023-12-18T20:30:00",3896.52,980,5797,757.832,162.648
"2023-12-18","2023-12-18T20:30:00","2023-12-18T21:00:00",3676.8,980,5644,677.293,309.907
"2023-12-18","2023-12-18T21:00:00","2023-12-18T21:30:00",3677.7,980,5473,635.585,179.715
"2023-12-18","2023-12-18T21:30:00","2023-12-18T22:00:00",3678,980,5289,579.941,51.059
"2023-12-18","2023-12-18T22:00:00","2023-12-18T22:30:00",3673.45,980,4976,522.591,-200.04
"2023-12-18","2023-12-18T22:30:00","2023-12-18T23:00:00",3462.466,980,4738,513.977,-218.443
"2023-12-19","2023-12-18T23:00:00","2023-12-18T23:30:00",3218.5,980,4497,499.467,-200.967
"2023-12-19","2023-12-18T23:30:00","2023-12-19T00:00:00",2242.052,880,4377,522.248,732.7
"2023-12-19","2023-12-19T00:00:00","2023-12-19T00:30:00",2223.77,880,4191,593.962,493.268
"2023-12-19","2023-12-19T00:30:00","2023-12-19T01:00:00",2199.27,880,4086,657.898,348.833
"2023-12-19","2023-12-19T01:00:00","2023-12-19T01:30:00",2201.47,880,3960,738.586,139.944
"2023-12-19","2023-12-19T01:30:00","2023-12-19T02:00:00",2053.5,838,3939,821.894,225.606
"2023-12-19","2023-12-19T02:00:00","2023-12-19T02:30:00",2054.8,701,3871,764.874,350.326
"2023-12-19","2023-12-19T02:30:00","2023-12-19T03:00:00",1628.35,846,3864,824.925,564.725
"2023-12-19","2023-12-19T03:00:00","2023-12-19T03:30:00",1416.1,865,3807,890.274,635.626
"2023-12-19","2023-12-19T03:30:00","2023-12-19T04:00:00",1386.55,819,3795,1003.506,585.944
"2023-12-19","2023-12-19T04:00:00","2023-12-19T04:30:00",1367.1,742,3767,1158.568,499.332
"2023-12-19","2023-12-19T04:30:00","2023-12-19T05:00:00",1260.95,662,3750,1278.807,548.243
"2023-12-19","2023-12-19T05:00:00","2023-12-19T05:30:00",1336.9,582,3789,1410.849,459.25
"2023-12-19","2023-12-19T05:30:00","2023-12-19T06:00:00",1385.75,486,3890,1528.209,490.041
"2023-12-19","2023-12-19T06:00:00","2023-12-19T06:30:00",1529.07,380,4088,1674.93,504
"2023-12-19","2023-12-19T06:30:00","2023-12-19T07:00:00",1783.57,201,4408,1733.738,689.692
"2023-12-19","2023-12-19T07:00:00","2023-12-19T07:30:00",1784.08,501,4810,1926.815,598.104
"2023-12-19","2023-12-19T07:30:00","2023-12-19T08:00:00",1788.43,767,5262,1906.17,800.399
"2023-12-19","2023-12-19T08:00:00","2023-12-19T08:30:00",1872.84,917,5554,2095.068,669.092
"2023-12-19","2023-12-19T08:30:00","2023-12-19T09:00:00",1996.71,912,5598,2143.331,545.959
"2023-12-19","2023-12-19T09:00:00","2023-12-19T09:30:00",2036.96,907,5629,2262.512,422.527
"2023-12-19","2023-12-19T09:30:00","2023-12-19T10:00:00",2095.79,980,5734,2279.625,378.585
"2023-12-19","2023-12-19T10:00:00","2023-12-19T10:30:00",2096.42,980,5713,2390.612,245.968
"2023-12-19","2023-12-19T10:30:00","2023-12-19T11:00:00",1906.42,980,5691,2422.721,381.859
"2023-12-19","2023-12-19T11:00:00","2023-12-19T11:30:00",2030.97,918,5712,2434.182,328.849
"2023-12-19","2023-12-19T11:30:00","2023-12-19T12:00:00",1970.13,687,5685,2607.773,420.097
"2023-12-19","2023-12-19T12:00:00","2023-12-19T12:30:00",1963.53,570,5667,2745.246,388.225
"2023-12-19","2023-12-19T12:30:00","2023-12-19T13:00:00",1999.43,523,5676,2889.364,264.206
"2023-12-19","2023-12-19T13:00:00","2023-12-19T13:30:00",2002.28,319,5669,2960.828,386.892
"2023-12-19","2023-12-19T13:30:00","2023-12-19T14:00:00",1893.63,248,5573,3010.234,421.136
"2023-12-19","2023-12-19T14:00:00","2023-12-19T14:30:00",1665.83,215,5546,3155.217,509.953
"2023-12-19","2023-12-19T14:30:00","2023-12-19T15:00:00",1690.23,144,5545,3172.091,538.679
"2023-12-19","2023-12-19T15:00:00","2023-12-19T15:30:00",1762.61,206,5620,3276.876,374.514
"2023-12-19","2023-12-19T15:30:00","2023-12-19T16:00:00",1780.36,171,5683,3263.805,467.835
"2023-12-19","2023-12-19T16:00:00","2023-12-19T16:30:00",1856.65,385,5806,3273.662,290.688
"2023-12-19","2023-12-19T16:30:00","2023-12-19T17:00:00",1930.39,526,6101,3302.323,342.287
"2023-12-19","2023-12-19T17:00:00","2023-12-19T17:30:00",2123.63,550,6270,3353.139,243.23
"2023-12-19","2023-12-19T17:30:00","2023-12-19T18:00:00",2200.28,632,6347,3420.297,94.423
"2023-12-19","2023-12-19T18:00:00","2023-12-19T18:30:00",2128.88,477,6280,3442.102,232.019
"2023-12-19","2023-12-19T18:30:00","2023-12-19T19:00:00",2120.39,299,6118,3587.088,111.522
"2023-12-19","2023-12-19T19:00:00","2023-12-19T19:30:00",2063,310,5949,3707.008,-131.008
"2023-12-19","2023-12-19T19:30:00","2023-12-19T20:00:00",1669.65,290,5819,3826.857,32.493
"2023-12-19","2023-12-19T20:00:00","2023-12-19T20:30:00",1668.95,335,5686,3758.12,-76.069
"2023-12-19","2023-12-19T20:30:00","2023-12-19T21:00:00",1558.33,198,5585,3922.873,-94.203
"2023-12-19","2023-12-19T21:00:00","2023-12-19T21:30:00",1555.82,88,5494,4074.334,-224.154
"2023-12-19","2023-12-19T21:30:00","2023-12-19T22:00:00",893.79,167,5264,4121.167,82.042
"2023-12-19","2023-12-19T22:00:00","2023-12-19T22:30:00",896.09,91,5006,4105.146,-86.236
"2023-12-19","2023-12-19T22:30:00","2023-12-19T23:00:00",696.5,59,4747,4152.602,-161.102
"2023-12-20","2023-12-19T23:00:00","2023-12-19T23:30:00",700.55,54,4474,4163.917,-444.466
"2023-12-20","2023-12-19T23:30:00","2023-12-20T00:00:00",579.1,-148,4418,4184.365,-197.465
"2023-12-20","2023-12-20T00:00:00","2023-12-20T00:30:00",580.05,-258,4240,4207.876,-289.926
"2023-12-20","2023-12-20T00:30:00","2023-12-20T01:00:00",578.95,-510,4146,4236.281,-159.231
"2023-12-20","2023-12-20T01:00:00","2023-12-20T01:30:00",600.65,-622,3999,4359.396,-339.046
"2023-12-20","2023-12-20T01:30:00","2023-12-20T02:00:00",599.55,-649,3966,4333.946,-318.496
"2023-12-20","2023-12-20T02:00:00","2023-12-20T02:30:00",599.15,-694,3907,4434.938,-433.088
"2023-12-20","2023-12-20T02:30:00","2023-12-20T03:00:00",598.9,-763,3912,4388.01,-311.91
"2023-12-20","2023-12-20T03:00:00","2023-12-20T03:30:00",598.6,-707,3855,4437.849,-474.449
"2023-12-20","2023-12-20T03:30:00","2023-12-20T04:00:00",596.65,-664,3824,4356.159,-464.809
"2023-12-20","2023-12-20T04:00:00","2023-12-20T04:30:00",594.55,-771,3800,4369.09,-392.64
"2023-12-20","2023-12-20T04:30:00","2023-12-20T05:00:00",593.3,-857,3792,4279.337,-223.637
"2023-12-20","2023-12-20T05:00:00","2023-12-20T05:30:00",595.5,-665,3824,4269.285,-375.785
"2023-12-20","2023-12-20T05:30:00","2023-12-20T06:00:00",599.65,-612,3912,4238.717,-314.367
"2023-12-20","2023-12-20T06:00:00","2023-12-20T06:30:00",603.15,-556,4110,4333.269,-270.418
"2023-12-20","2023-12-20T06:30:00","2023-12-20T07:00:00",605.8,-427,4424,4301.745,-56.545
"2023-12-20","2023-12-20T07:00:00","2023-12-20T07:30:00",607.4,-227,4821,4379.43,61.17
"2023-12-20","2023-12-20T07:30:00","2023-12-20T08:00:00",589,0,5310,4386.382,334.618
"2023-12-20","2023-12-20T08:00:00","2023-12-20T08:30:00",590.1,87,5607,4621.635,308.265
"2023-12-20","2023-12-20T08:30:00","2023-12-20T09:00:00",590.65,233,5675,4618.764,232.586
"2023-12-20","2023-12-20T09:00:00","2023-12-20T09:30:00",592.3,398,5733,4707.467,35.233
"2023-12-20","2023-12-20T09:30:00","2023-12-20T10:00:00",539.9,581,5818,4665.474,31.626
"2023-12-20","2023-12-20T10:00:00","2023-12-20T10:30:00",737.95,576,5798,4713.992,-229.941
"2023-12-20","2023-12-20T10:30:00","2023-12-20T11:00:00",730.4,586,5789,4695.936,-223.335
"2023-12-20","2023-12-20T11:00:00","2023-12-20T11:30:00",728.85,412,5787,4745.627,-99.477
"2023-12-20","2023-12-20T11:30:00","2023-12-20T12:00:00",729.35,317,5775,4736.374,-7.724
"2023-12-20","2023-12-20T12:00:00","2023-12-20T12:30:00",730.2,231,5774,4768.604,44.196
"2023-12-20","2023-12-20T12:30:00","2023-12-20T13:00:00",731.4,170,5775,4759.741,113.859
"2023-12-20","2023-12-20T13:00:00","2023-12-20T13:30:00",753,114,5706,4806.977,32.023
"2023-12-20","2023-12-20T13:30:00","2023-12-20T14:00:00",757.5,133,5642,4766.998,-15.498
"2023-12-20","2023-12-20T14:00:00","2023-12-20T14:30:00",765.65,117,5629,4802.107,-55.757
"2023-12-20","2023-12-20T14:30:00","2023-12-20T15:00:00",780.6,131,5630,4773.191,-54.792
"2023-12-20","2023-12-20T15:00:00","2023-12-20T15:30:00",781.85,166,5654,4799.99,-93.84
"2023-12-20","2023-12-20T15:30:00","2023-12-20T16:00:00",780.35,218,5739,4752.203,-11.553
"2023-12-20","2023-12-20T16:00:00","2023-12-20T16:30:00",1002.27,191,5843,4798.559,-148.829
"2023-12-20","2023-12-20T16:30:00","2023-12-20T17:00:00",1042.07,189,6151,4746.308,173.623
"2023-12-20","2023-12-20T17:00:00","2023-12-20T17:30:00",1070.76,352,6376,4787.484,165.756
"2023-12-20","2023-12-20T17:30:00","2023-12-20T18:00:00",1081.16,535,6378,4744.02,17.82
"2023-12-20","2023-12-20T18:00:00","2023-12-20T18:30:00",1081.71,423,6333,4791.846,36.444
"2023-12-20","2023-12-20T18:30:00","2023-12-20T19:00:00",1082.86,371,6161,4736.557,-29.417
"2023-12-20","2023-12-20T19:00:00","2023-12-20T19:30:00",1077.4,278,6028,4756.81,-84.209
"2023-12-20","2023-12-20T19:30:00","2023-12-20T20:00:00",1073.2,119,5905,4738.323,-25.523
"2023-12-20","2023-12-20T20:00:00","2023-12-20T20:30:00",1047.01,42,5788,4834.033,-135.043
"2023-12-20","2023-12-20T20:30:00","2023-12-20T21:00:00",1020.12,-67,5653,4858.571,-158.691
"2023-12-20","2023-12-20T21:00:00","2023-12-20T21:30:00",961.22,-190,5508,4884.674,-147.894
"2023-12-20","2023-12-20T21:30:00","2023-12-20T22:00:00",966.77,-286,5303,4897.871,-275.641
"2023-12-20","2023-12-20T22:00:00","2023-12-20T22:30:00",550.6,-378,5108,4901.987,33.413
"2023-12-20","2023-12-20T22:30:00","2023-12-20T23:00:00",553.25,-487,4876,4934.458,-124.708
"2023-12-21","2023-12-20T23:00:00","2023-12-20T23:30:00",408.65,-280,4681,4953.518,-401.167
"2023-12-21","2023-12-20T23:30:00","2023-12-21T00:00:00",408.5,-142,4572,4985.708,-680.208
"2023-12-21","2023-12-21T00:00:00","2023-12-21T00:30:00",266.95,-108,4260,5003.786,-902.736
"2023-12-21","2023-12-21T00:30:00","2023-12-21T01:00:00",268.6,-333,4160,5021.518,-797.118
"2023-12-21","2023-12-21T01:00:00","2023-12-21T01:30:00",271.35,-450,4027,5032.538,-826.888
"2023-12-21","2023-12-21T01:30:00","2023-12-21T02:00:00",237.75,-400,3994,5048.621,-892.371
"2023-12-21","2023-12-21T02:00:00","2023-12-21T02:30:00",233.85,-250,3928,5059.274,-1115.125
"2023-12-21","2023-12-21T02:30:00","2023-12-21T03:00:00",232.74,-100,3935,5076.668,-1274.409
"2023-12-21","2023-12-21T03:00:00","2023-12-21T03:30:00",234.44,-163,3835,5037.835,-1274.275
"2023-12-21","2023-12-21T03:30:00","2023-12-21T04:00:00",234.39,-130,3823,5069.302,-1350.692
"2023-12-21","2023-12-21T04:00:00","2023-12-21T04:30:00",232.49,-182,3784,4993.445,-1259.936
"2023-12-21","2023-12-21T04:30:00","2023-12-21T05:00:00",230.44,-184,3774,5046.39,-1318.83
"2023-12-21","2023-12-21T05:00:00","2023-12-21T05:30:00",233.09,-333,3812,4941.311,-1029.401
"2023-12-21","2023-12-21T05:30:00","2023-12-21T06:00:00",277.25,-633,3904,5022.138,-762.388
"2023-12-21","2023-12-21T06:00:00","2023-12-21T06:30:00",275.35,-769,4088,4882.918,-301.269
"2023-12-21","2023-12-21T06:30:00","2023-12-21T07:00:00",489.45,-619,4400,4989.688,-460.139
"2023-12-21","2023-12-21T07:00:00","2023-12-21T07:30:00",580.8,-408,4779,4901.798,-295.598
"2023-12-21","2023-12-21T07:30:00","2023-12-21T08:00:00",582.35,-150,5263,4995.958,-165.308
"2023-12-21","2023-12-21T08:00:00","2023-12-21T08:30:00",583.85,0,5561,4857.022,120.127
"2023-12-21","2023-12-21T08:30:00","2023-12-21T09:00:00",781.85,137,5622,4914.077,-210.927
"2023-12-21","2023-12-21T09:00:00","2023-12-21T09:30:00",784.75,321,5670,4934.438,-370.188
"2023-12-21","2023-12-21T09:30:00","2023-12-21T10:00:00",826.3,512,5752,5034.648,-620.948
"2023-12-21","2023-12-21T10:00:00","2023-12-21T10:30:00",827.3,328,5743,4963.327,-375.627
"2023-12-21","2023-12-21T10:30:00","2023-12-21T11:00:00",832.05,186,5732,5065.843,-351.893
"2023-12-21","2023-12-21T11:00:00","2023-12-21T11:30:00",825.8,229,5749,5015.495,-321.295
"2023-12-21","2023-12-21T11:30:00","2023-12-21T12:00:00",825.25,142,5722,5094.245,-339.495
"2023-12-21","2023-12-21T12:00:00","2023-12-21T12:30:00",831.5,-371,5688,5044.279,183.221
"2023-12-21","2023-12-21T12:30:00","2023-12-21T13:00:00",647.65,-426,5716,5101.569,392.781
"2023-12-21","2023-12-21T13:00:00","2023-12-21T13:30:00",655.4,-392,5686,5027.169,395.431
"2023-12-21","2023-12-21T13:30:00","2023-12-21T14:00:00",634.85,-401,5601,5064.303,302.847
"2023-12-21","2023-12-21T14:00:00","2023-12-21T14:30:00",634.7,-369,5600,5015.775,318.524
"2023-12-21","2023-12-21T14:30:00","2023-12-21T15:00:00",635,-348,5579,5019.229,272.771
"2023-12-21","2023-12-21T15:00:00","2023-12-21T15:30:00",654.65,-320,5632,4950.859,346.491
"2023-12-21","2023-12-21T15:30:00","2023-12-21T16:00:00",654.55,-289,5688,4950.153,372.297
"2023-12-21","2023-12-21T16:00:00","2023-12-21T16:30:00",944.86,-357,5816,4921.319,306.821
"2023-12-21","2023-12-21T16:30:00","2023-12-21T17:00:00",949.91,-180,6096,4919.747,406.343
"2023-12-21","2023-12-21T17:00:00","2023-12-21T17:30:00",964.91,-30,6276,4913.656,427.435
"2023-12-21","2023-12-21T17:30:00","2023-12-21T18:00:00",964.06,48,6360,4881.339,466.601
"2023-12-21","2023-12-21T18:00:00","2023-12-21T18:30:00",964.76,19,6292,4886.375,421.864
"2023-12-21","2023-12-21T18:30:00","2023-12-21T19:00:00",947.46,-16,6121,4815.788,373.752
"2023-12-21","2023-12-21T19:00:00","2023-12-21T19:30:00",945.06,-53,5945,4785.467,267.473
"2023-12-21","2023-12-21T19:30:00","2023-12-21T20:00:00",959.06,-195,5822,4740.337,317.603
"2023-12-21","2023-12-21T20:00:00","2023-12-21T20:30:00",937.56,-120,5641,4737.6,85.84
"2023-12-21","2023-12-21T20:30:00","2023-12-21T21:00:00",652.2,-140,5506,4731.521,262.279
"2023-12-21","2023-12-21T21:00:00","2023-12-21T21:30:00",651.65,-190,5378,4761.94,154.41
"2023-12-21","2023-12-21T21:30:00","2023-12-21T22:00:00",632.6,-257,5190,4783.117,31.283
"2023-12-21","2023-12-21T22:00:00","2023-12-21T22:30:00",630.65,-350,4997,4788.432,-72.082
"2023-12-21","2023-12-21T22:30:00","2023-12-21T23:00:00",630.1,-200,4739,4835.742,-526.842
"2023-12-22","2023-12-21T23:00:00","2023-12-21T23:30:00",560.05,-74,4511,4881.519,-856.569
"2023-12-22","2023-12-21T23:30:00","2023-12-22T00:00:00",480.65,-52,4379,4886.523,-936.173
"2023-12-22","2023-12-22T00:00:00","2023-12-22T00:30:00",252.14,0,4169,4873.723,-956.863
"2023-12-22","2023-12-22T00:30:00","2023-12-22T01:00:00",239.65,-254,4039,4867.723,-814.373
"2023-12-22","2023-12-22T01:00:00","2023-12-22T01:30:00",240.05,-522,3917,4856.456,-657.505
"2023-12-22","2023-12-22T01:30:00","2023-12-22T02:00:00",239.65,-389,3864,4848.6,-835.25
"2023-12-22","2023-12-22T02:00:00","2023-12-22T02:30:00",239,-337,3758,4866.683,-1010.683
"2023-12-22","2023-12-22T02:30:00","2023-12-22T03:00:00",243.2,-368,3729,4853.868,-1000.068
"2023-12-22","2023-12-22T03:00:00","2023-12-22T03:30:00",237.75,-290,3681,4859.584,-1126.334
"2023-12-22","2023-12-22T03:30:00","2023-12-22T04:00:00",237.35,-313,3641,4839.793,-1123.144
"2023-12-22","2023-12-22T04:00:00","2023-12-22T04:30:00",241.45,-302,3605,4836.265,-1170.715
"2023-12-22","2023-12-22T04:30:00","2023-12-22T05:00:00",236.35,-314,3599,4807.255,-1130.605
"2023-12-22","2023-12-22T05:00:00","2023-12-22T05:30:00",234.9,-309,3609,4764.993,-1081.893
"2023-12-22","2023-12-22T05:30:00","2023-12-22T06:00:00",236.5,-417,3757,4741.976,-804.476
"2023-12-22","2023-12-22T06:00:00","2023-12-22T06:30:00",238,-365,3933,4694.051,-634.051
"2023-12-22","2023-12-22T06:30:00","2023-12-22T07:00:00",609.55,-347,4150,4677.984,-790.534
"2023-12-22","2023-12-22T07:00:00","2023-12-22T07:30:00",630.5,-306,4505,4685.541,-505.041
"2023-12-22","2023-12-22T07:30:00","2023-12-22T08:00:00",628.45,-75,4883,4641.002,-311.452
"2023-12-22","2023-12-22T08:00:00","2023-12-22T08:30:00",626.6,0,5140,4594.984,-81.584
"2023-12-22","2023-12-22T08:30:00","2023-12-22T09:00:00",616.75,94,5213,4520.455,-18.205
"2023-12-22","2023-12-22T09:00:00","2023-12-22T09:30:00",617.25,188,5283,4584.636,-106.886
"2023-12-22","2023-12-22T09:30:00","2023-12-22T10:00:00",614.85,336,5374,4479.869,-56.719
"2023-12-22","2023-12-22T10:00:00","2023-12-22T10:30:00",614.1,294,5420,4529.596,-17.696
"2023-12-22","2023-12-22T10:30:00","2023-12-22T11:00:00",611.9,244,5440,4407.308,176.792
"2023-12-22","2023-12-22T11:00:00","2023-12-22T11:30:00",610.85,248,5434,4469.428,105.722
"2023-12-22","2023-12-22T11:30:00","2023-12-22T12:00:00",610.75,155,5421,4375.397,279.853
"2023-12-22","2023-12-22T12:00:00","2023-12-22T12:30:00",633.05,185,5399,4479.541,101.409
"2023-12-22","2023-12-22T12:30:00","2023-12-22T13:00:00",633,188,5424,4394.827,208.173
